Disaster Type,Severity,Area Size (sq km),Population Affected,Duration (days),Age 0-12,Age 12-60,Age 60+,Females,Baby Food (kg),Elder Medicine (units),Sanitary Items (units),Clothing Supply (sets)
Drought,5,3497,23867,16,2701.229660563619,12846.59966057514,8319.170678861241,11712.504161754807,5000.0,10000.0,8000.0,5000.0
Drought,1,328,38021,7,5000.985979969048,20333.71024880421,12686.30377122674,20001.932966418026,5000.0,10000.0,8000.0,5000.0
Drought,3,4856,16751,21,4132.142875641801,11294.4521656035,1324.4049587546997,7860.54349253128,5000.0,10000.0,8000.0,5000.0
Storm,3,4191,4958,6,500.2666433400543,2789.644492644618,1668.088864015328,2492.2672548378005,579.2188299101398,9229.93920801825,7391.214750208004,1368.2882399548062
Storm,5,1119,39797,3,9632.253098097724,25289.73468970122,4875.012212201051,18005.861666038836,5000.0,10000.0,8000.0,5000.0
Flood,3,812,8250,28,2149.9599502573524,5306.645485144895,793.3945645977528,3880.996861970138,5000.0,10000.0,8000.0,2097.1401797834633
Earthquake,1,4625,17635,21,2065.4096228059043,9464.555959544517,6105.034417649578,9273.194877395817,5000.0,10000.0,8000.0,5000.0
Drought,5,3385,30028,7,3379.484272646674,19911.49332496806,6737.022402385264,14998.24803318033,4384.721989821894,10000.0,8000.0,5000.0
Drought,1,2706,12112,1,1645.5272002939414,6602.888472577269,3863.5843271287904,5480.849235836048,343.7789794567257,4103.408133250649,2903.1226282001057,2885.931634797263
Flood,2,3989,6498,21,1909.6834126283716,4149.8951210676405,438.4214663039875,2970.181341196783,5000.0,9706.457131607358,8000.0,2503.733826316039
Drought,2,3890,6032,7,1181.5672194637357,3635.7323434870514,1214.7004370492132,2859.3263909697557,1530.0294529684845,8649.506995352844,8000.0,3003.6116658567544
Drought,3,352,35597,27,5486.740789709282,18006.177657846267,12104.081552444452,18172.630244677588,5000.0,10000.0,8000.0,5000.0
Drought,3,2877,46666,25,11164.573907607059,25256.327802909644,10245.0982894833,23058.742373783407,5000.0,10000.0,8000.0,5000.0
Drought,5,1910,48917,29,9416.100024075167,33664.34468878119,5836.555287143645,24391.836405606377,5000.0,10000.0,8000.0,5000.0
Earthquake,2,426,46210,16,12117.764785050938,23408.373260087417,10683.86195486164,22956.478576832455,5000.0,10000.0,8000.0,5000.0
Drought,1,2837,15587,6,2643.6392550445134,10574.697503050415,2368.663241905073,7747.476763380785,3190.010139145437,10000.0,8000.0,4809.072723995032
Drought,5,2270,44007,2,10128.674797027941,30522.0436975279,3356.28150544416,23600.826599980566,4010.008547636156,6125.693678872384,8000.0,5000.0
Flood,2,4204,34133,2,4579.012151002403,18615.026162735223,10938.961686262373,17324.20762634044,1803.5588889882322,10000.0,8000.0,5000.0
Drought,1,4839,2050,28,480.0389391181335,1313.2685005413673,256.6925603404993,982.25424805272,2672.28852153801,7843.235367854208,8000.0,1006.277478262259
Earthquake,4,380,27859,27,6004.513993114621,15923.164031847,5931.32197503838,13303.94819185393,5000.0,10000.0,8000.0,5000.0
Flood,2,678,40681,7,7517.28361910837,20881.33868200786,12282.37769888377,18312.89649215352,5000.0,10000.0,8000.0,5000.0
Earthquake,4,2659,15711,8,3364.300672711171,10245.786641551127,2100.9126857377014,7305.399443330661,5000.0,10000.0,8000.0,3196.5255620359358
Earthquake,2,4589,18398,5,1845.6116377982846,12405.797942760139,4146.590419441576,8334.99235120022,1924.1437989533065,10000.0,8000.0,5000.0
Drought,5,4492,39651,27,9272.442595575127,20395.0040121646,9983.55339226027,20806.131979979054,5000.0,10000.0,8000.0,5000.0
Flood,1,4697,32949,7,9202.476834767305,20667.054837165248,3079.468328067447,17234.58103259172,5000.0,10000.0,8000.0,5000.0
Drought,1,2713,15467,29,4523.125892421934,10522.156331795057,421.71777578301044,7378.351750054992,5000.0,10000.0,8000.0,5000.0
Earthquake,3,1423,37274,1,3895.4999366624884,19052.602106676604,14325.897956660909,16968.636955715472,842.6458532581712,10000.0,8000.0,5000.0
Storm,5,3056,17024,22,3370.7664730024367,8887.922257689717,4765.311269307846,8374.980138776189,5000.0,10000.0,8000.0,5000.0
Flood,2,3669,2519,29,319.9322132596598,1495.6066947187787,703.4610920215614,1369.977858551722,1739.0123997800945,10000.0,8000.0,923.6798837934919
Earthquake,1,268,36943,19,5979.772964093167,20545.004045475624,10418.222990431212,20216.05821475799,5000.0,10000.0,8000.0,5000.0
Storm,5,1370,41400,19,9535.908701593376,26600.339652430695,5263.751645975928,21478.446348461202,5000.0,10000.0,8000.0,5000.0
Drought,5,4566,30998,12,5730.842156442335,16470.86756993659,8796.290273621074,15270.873493913818,5000.0,10000.0,8000.0,5000.0
Earthquake,5,1521,46204,7,5497.425012566374,26706.060414156058,14000.514573277567,22670.481683414182,5000.0,10000.0,8000.0,5000.0
Flood,4,2603,10415,1,2261.8299710282895,6611.842178909046,1541.3278500626639,5524.387992285156,466.76530543893455,1509.9016674145382,2769.7256063895434,4592.115741849787
Storm,4,1461,3923,15,1145.222680263423,2241.970683860666,535.8066358759106,1791.200223344536,3206.8908016365885,8829.285618051073,8000.0,1204.3081950383807
Drought,3,102,151,9,34.91561197379275,102.13201498478462,13.952373041422618,75.277738828364,63.37644474108174,136.0951984203338,365.843682271299,50.50168756361579
Flood,4,4441,13964,22,1884.3261558738486,7536.791542807886,4542.882301318266,6675.78308437756,5000.0,10000.0,8000.0,5000.0
Flood,4,4773,29365,19,4772.885291708223,15304.542845189786,9287.571863101992,13269.00570100701,5000.0,10000.0,8000.0,5000.0
Earthquake,3,732,9574,6,1728.853831454633,6524.189216702151,1320.9569518432163,5017.075695729999,2092.400551544499,7972.732683944695,8000.0,3409.8390767251576
Earthquake,2,3347,10667,12,2107.1994336640096,6678.899248875956,1880.901317460035,4884.973678173375,5000.0,10000.0,8000.0,3187.2099316980043
Flood,1,1803,24609,14,7138.479060844566,17021.19720732409,449.32373183134405,11314.497833999274,5000.0,5864.159999288473,8000.0,5000.0
Flood,3,1916,2711,28,598.8539261805367,1505.7031983771103,606.4428754423529,1453.7289958468111,3208.3458287651197,10000.0,8000.0,722.3407032875452
Flood,5,4087,21382,11,4514.616264980118,14740.923045456535,2126.460689563348,10701.423329636786,5000.0,10000.0,8000.0,5000.0
Drought,5,2514,24773,24,4657.922371921964,12838.049060253865,7277.028567824171,12928.047046811824,5000.0,10000.0,8000.0,5000.0
Storm,2,1826,26583,23,4757.297765610136,18359.943786698957,3465.758447690907,13251.976150277018,5000.0,10000.0,8000.0,5000.0
Storm,2,4888,7354,23,772.8652350039956,3770.556111576397,2810.578653419607,3471.8814037141574,3564.0252046285273,10000.0,8000.0,1846.664228674214
Earthquake,2,3237,42932,28,7717.811899541469,29231.55249450916,5982.63560594937,23607.87441914663,5000.0,10000.0,8000.0,5000.0
Earthquake,4,3039,16584,7,2282.1526532977978,9711.65458817181,4590.192758530393,8554.497826433939,3044.0851486457996,10000.0,8000.0,5000.0
Earthquake,4,989,29510,17,8427.469517445683,19644.087815340914,1438.4426672134032,14232.610242156597,5000.0,10000.0,8000.0,5000.0
Earthquake,3,3819,43471,28,10582.747438250793,28977.17433745768,3911.07822429153,22790.634620419078,5000.0,10000.0,8000.0,5000.0
Drought,1,4954,14267,21,3426.2447816724857,9206.981516981385,1633.77370134613,7764.961272781589,5000.0,10000.0,8000.0,3768.229695647808
Storm,4,916,12400,27,3083.4656256428284,6825.133319388425,2491.4010549687464,6143.167663008027,5000.0,10000.0,8000.0,2777.534836003928
Drought,5,734,6866,28,906.7520712810743,3820.456047998426,2138.7918807204996,3249.850611223505,5000.0,10000.0,8000.0,2940.0102323002247
Flood,3,2818,43958,2,10971.245572869457,23710.360448185154,9276.393978945387,23197.9358922734,4679.977661389793,10000.0,8000.0,5000.0
Earthquake,1,991,38291,7,3979.2813797943295,24286.97048573344,10024.74813447223,19234.17487146673,5000.0,10000.0,8000.0,5000.0
Flood,5,2962,8180,15,1234.72273874855,4520.67074202277,2424.6065192286796,4136.001370313082,3638.5384540697105,10000.0,8000.0,4025.4404989223876
Flood,4,1255,41111,20,6650.616085702048,25972.740904633938,8487.643009664014,20828.65663375963,5000.0,10000.0,8000.0,5000.0
Drought,2,4366,34419,17,6947.286109335939,21529.470157120755,5942.243733543306,16715.19662042841,5000.0,10000.0,8000.0,5000.0
Storm,5,2780,40267,6,7898.663326818615,28122.601407940474,4245.73526524091,20885.085259719704,5000.0,10000.0,8000.0,5000.0
Drought,5,3280,21171,7,5698.152963806946,12051.659712246255,3421.187323946797,10912.848528791586,5000.0,10000.0,8000.0,5000.0
Earthquake,5,1759,22697,16,6663.934351396697,14539.460102191584,1493.6055464117198,10523.968550684856,5000.0,10000.0,8000.0,5000.0
Flood,3,2389,21275,27,2162.6688427596278,13956.231759599374,5156.099397640999,10992.018244054918,5000.0,10000.0,8000.0,5000.0
Flood,4,3437,16608,25,1935.3868333760988,8723.084910638045,5949.528255985857,7781.5319470473705,5000.0,10000.0,8000.0,3627.015113463812
Flood,5,3738,7532,24,1479.0396387872754,3953.3137861952478,2099.6465750174766,3550.7895267724875,5000.0,10000.0,8000.0,2649.1752973639623
Storm,2,4849,36825,28,3776.451473045226,23532.866414582073,9515.682112372702,18110.532116309194,5000.0,10000.0,8000.0,5000.0
Flood,4,4792,1237,5,350.51794741569967,757.0865269633645,129.3955256209358,575.6782668615667,371.0889050916671,700.6677053506867,1344.0831166855078,550.741762150367
Flood,2,2154,47137,15,12353.975249419707,30070.592249756777,4712.432500823517,24628.473742519483,5000.0,10000.0,8000.0,5000.0
Storm,3,616,25243,12,2573.273211864471,13328.530238540869,9341.19654959466,12172.37799627085,5000.0,10000.0,8000.0,5000.0
Flood,3,1467,30355,27,8328.599978561084,19350.550089843327,2675.8499315955887,13998.458111515954,5000.0,10000.0,8000.0,5000.0
Storm,2,3721,12491,17,2533.376393796068,8316.961922670884,1640.6616835330478,6175.280068881566,5000.0,10000.0,8000.0,4803.594782017616
Drought,1,948,8276,26,1810.144173167705,4409.758952506085,2056.09687432621,3826.378453619557,5000.0,10000.0,8000.0,2080.5645789713226
Earthquake,2,1213,37003,8,10312.992038638533,21382.304896225043,5307.703065136426,17810.910814614253,5000.0,10000.0,8000.0,5000.0
Drought,5,1472,9494,22,2516.6277043776035,6621.271992774536,356.1003028478608,4801.002432286479,5000.0,7675.275618762408,8000.0,4068.8073477366415
Storm,5,3590,26279,2,6017.398656969231,17614.73196870449,2646.8693743262775,13426.454569042522,2576.9740713786214,5044.506470576533,8000.0,5000.0
Storm,5,4706,43232,17,9441.128706369047,27982.170516840975,5808.700776789978,21924.415049408344,5000.0,10000.0,8000.0,5000.0
Storm,5,4637,11652,9,2782.1372881688894,7330.0370706178155,1539.8256412132941,6044.3263971009965,4880.174513064924,10000.0,8000.0,5000.0
Storm,3,3849,19423,14,5188.744114338321,12385.010989138063,1849.2448965236144,9735.939236125192,5000.0,10000.0,8000.0,5000.0
Drought,4,1982,47032,13,13899.957802561783,24531.181533822717,8600.860663615502,25547.519677622444,5000.0,10000.0,8000.0,5000.0
Storm,1,506,49756,20,6583.693579329461,26055.76533312114,17116.541087549398,26175.03821993104,5000.0,10000.0,8000.0,5000.0
Storm,3,1487,46697,1,10260.612067963606,26080.652077760773,10355.73585427562,24207.22679880532,2173.114629621627,9553.908137879096,8000.0,5000.0
Earthquake,1,2253,1801,7,225.15317729924044,915.4480494397333,660.3987732610262,861.1498827011048,299.0902016163894,4678.590330276514,2725.726409002514,641.4642650848434
Storm,1,671,1008,12,143.4821025379323,533.2896595647505,331.2282378973172,485.48226875154296,377.1446982383927,3781.432657003602,2887.3342579447967,210.67811625692252
Storm,5,1895,1149,2,328.05359795861585,645.2150187159325,175.7313833254516,529.87214195569,140.13832239786876,386.41013306342523,507.89398804813555,353.1284639376569
Drought,3,816,2034,21,533.6455719055426,1318.7775479448187,181.57688014963878,1065.2050498052763,2096.9800583278684,4060.7238302833493,8000.0,974.5097346515133
Earthquake,1,456,35205,17,8813.077239668251,20579.91646818503,5812.006292146718,17662.87785042039,5000.0,10000.0,8000.0,5000.0
Earthquake,1,1410,13242,6,2568.5386500107647,7497.072158497002,3176.3891914922333,6958.591813049659,2977.0514835844097,10000.0,8000.0,5000.0
Drought,3,3614,48891,28,5583.592427388646,29216.055028770224,14091.35254384113,25433.90161919447,5000.0,10000.0,8000.0,5000.0
Earthquake,4,4225,17065,28,2246.069147146363,8958.22435442559,5860.706498428046,8000.700388022455,5000.0,10000.0,8000.0,5000.0
Flood,5,256,31253,29,8143.067106040614,17119.797690739753,5990.135203219634,14194.555120819841,5000.0,10000.0,8000.0,5000.0
Earthquake,4,3851,37216,17,10273.461872480515,25760.20180001267,1182.3363275068114,20070.593870294808,5000.0,10000.0,8000.0,5000.0
Flood,1,2125,28904,28,5901.13074038171,16004.475118499802,6998.394141118486,15251.504409747487,5000.0,10000.0,8000.0,5000.0
Storm,4,2259,35677,10,10429.38956886662,21488.025485220092,3759.584945913288,18673.057705075433,5000.0,10000.0,8000.0,5000.0
Storm,1,2219,21133,20,4210.012617430344,11281.234545517924,5641.752837051732,9776.412757178841,5000.0,10000.0,8000.0,5000.0
Flood,2,3543,20854,14,3622.600345820789,14431.017552520407,2800.3821016588045,11095.289974496152,5000.0,10000.0,8000.0,5000.0
Earthquake,5,3105,39551,11,8873.856670823106,24532.374765493234,6144.768563683661,19957.632085589532,5000.0,10000.0,8000.0,5000.0
Flood,1,1151,49917,17,11699.984589981414,29545.705587704222,8671.30982231436,27413.31262698329,5000.0,10000.0,8000.0,5000.0
Drought,4,4040,24343,10,6376.836430770905,16247.585119408719,1718.5784498203757,11181.439480628687,5000.0,10000.0,8000.0,5000.0
Earthquake,4,3479,49243,16,9968.86142015777,28603.923525112332,10670.215054729895,22956.925006155398,5000.0,10000.0,8000.0,5000.0
Storm,1,2953,49606,19,5193.341646299918,28071.20854114332,16341.449812556762,24985.888482064973,5000.0,10000.0,8000.0,5000.0
Earthquake,4,554,11056,24,2924.8349179392358,6526.152640862708,1605.012441198056,5529.6002673769535,5000.0,10000.0,8000.0,2610.345172198155
Earthquake,3,4189,6399,23,1221.0528202045714,4139.496514204612,1038.4506655908162,3114.504523854584,5000.0,10000.0,8000.0,2604.3245763754776
Drought,2,2070,47545,3,9637.352114399719,25095.772543723808,12811.875341876475,22521.972923780428,5000.0,10000.0,8000.0,5000.0
Earthquake,4,4384,2626,15,422.34233965576624,1717.8317867781013,485.8258735661325,1267.6282826981978,1201.6980648832764,6805.047179110808,8000.0,627.3825900445432
Earthquake,5,3096,46110,3,7661.591441870781,24702.628390837206,13745.780167292014,24278.44783903918,4860.196549064047,10000.0,8000.0,5000.0
Storm,2,4496,35298,16,6220.217185893963,22728.172044979943,6349.610769126095,17070.696412118203,5000.0,10000.0,8000.0,5000.0
Flood,4,366,40353,25,11579.688564646945,26963.259973558088,1810.0514617949666,20756.288820857946,5000.0,10000.0,8000.0,5000.0
Flood,2,4010,44408,16,12866.817601833109,30217.384726091488,1323.7976720754014,23872.484215950943,5000.0,10000.0,8000.0,5000.0
Earthquake,5,3044,35499,24,8860.797042377411,18736.087535286253,7902.115422336334,16870.59379468549,5000.0,10000.0,8000.0,5000.0
Storm,3,4915,48407,24,5808.180474514562,31997.198295281723,10601.621230203717,23573.66987017488,5000.0,10000.0,8000.0,5000.0
Storm,5,3675,22502,27,2584.7217137421003,15649.55172112367,4267.726565134231,12024.139344974585,5000.0,10000.0,8000.0,5000.0
Flood,3,1892,28387,25,4933.979439047158,18293.136041441267,5159.8845195115755,13268.60665466868,5000.0,10000.0,8000.0,5000.0
Earthquake,1,1170,37467,3,4183.544267422187,26215.06967428441,7068.386058293407,19679.17627335073,2692.815236386692,10000.0,8000.0,5000.0
Storm,1,3237,42648,26,8642.324991082867,26321.472197557676,7684.202811359457,19957.595349350682,5000.0,10000.0,8000.0,5000.0
Flood,4,1093,28214,18,5819.593396896196,18652.73148744259,3741.6751156612154,14929.022574512697,5000.0,10000.0,8000.0,5000.0
Flood,4,2577,10290,26,2189.9732502621887,6490.790738915233,1609.2360108225785,5579.879220453852,5000.0,10000.0,8000.0,5000.0
Earthquake,1,3043,49322,20,13604.094892569761,32678.3587036645,3039.5464037657366,25473.826776361235,5000.0,10000.0,8000.0,5000.0
Flood,3,1247,18890,25,4776.314667768449,11483.668683573738,2630.0166486578128,8744.250492173915,5000.0,10000.0,8000.0,5000.0
Earthquake,1,936,20717,17,3758.78366851058,11320.901459672961,5637.314871816459,10430.597183883441,5000.0,10000.0,8000.0,5000.0
Flood,1,3059,46739,29,10669.515810415818,30568.53329069315,5500.950898891031,21694.150404485048,5000.0,10000.0,8000.0,5000.0
Drought,1,423,20604,21,6175.423330432907,12871.845573654911,1556.7310959121824,10422.959891665798,5000.0,10000.0,8000.0,5000.0
Flood,3,2425,30736,22,7533.813131400513,16780.786644107076,6421.400224492412,13833.984175212383,5000.0,10000.0,8000.0,5000.0
Earthquake,4,2070,32460,26,4120.574524806259,17209.746559776235,11129.678915417506,17180.03112538136,5000.0,10000.0,8000.0,5000.0
Flood,4,3102,37694,17,11234.137273023258,19418.829720040216,7041.033006936526,19456.853916652457,5000.0,10000.0,8000.0,5000.0
Storm,3,3406,37472,13,6446.249060202857,22221.160737661554,8804.590202135587,19447.57830361583,5000.0,10000.0,8000.0,5000.0
Drought,3,1098,34229,13,8138.06466075316,21708.000727805917,4382.934611440924,15951.386302760911,5000.0,10000.0,8000.0,5000.0
Storm,4,2073,35426,20,3850.0776896648194,20182.036154107376,11393.886156227803,16576.46191532767,5000.0,10000.0,8000.0,5000.0
Earthquake,5,603,15001,16,4441.539163570467,9136.979177516554,1422.4816589129787,8175.648739825638,5000.0,10000.0,8000.0,5000.0
Drought,3,4872,20661,17,4643.651446207454,11111.557215765075,4905.791338027471,10267.34936869647,5000.0,10000.0,8000.0,5000.0
Drought,3,3134,1853,28,357.44824003681106,1289.2913271844966,206.26043277869235,865.7939537826081,1944.6546407139272,6040.292660242744,8000.0,457.13985077563973
Flood,3,84,11283,1,2123.1336473244974,7072.7329590999225,2087.1333935755792,5951.192872169092,385.03361185011966,2126.019191390871,2789.1651988231984,3427.604523015156
Earthquake,4,3335,41247,5,5326.049715591858,20899.343318087722,15021.606966320418,20500.786402255515,5000.0,10000.0,8000.0,5000.0
Storm,2,526,27840,1,3379.3298048668457,16730.472073612935,7730.198121520218,14468.701728917953,687.6017576817253,8244.68775146132,6615.483558125519,5000.0
Flood,3,757,46653,1,8763.39759330095,31194.64081675275,6694.961589946295,23277.92301275269,1686.559838812854,7192.795949193849,8000.0,5000.0
Drought,2,952,36148,10,4747.297886617725,24963.16040293875,6437.5417104435255,17732.054237683922,5000.0,10000.0,8000.0,5000.0
Drought,3,1101,2937,24,758.3357931060202,1768.1990671392489,410.4651397547309,1359.1994677549815,3813.998593238147,9648.008680057696,8000.0,918.2518358624566
Storm,5,2887,35291,11,6341.807019704254,17780.826238654932,11168.366741640813,18607.172148658505,5000.0,10000.0,8000.0,5000.0
Storm,4,643,6922,26,1881.6613052061407,4108.267705516049,932.0709892778104,3394.7011143828845,5000.0,10000.0,8000.0,2851.245391624349
Storm,2,642,4987,7,920.675526437212,2771.5310343900105,1294.7934391727777,2478.998216134475,1396.6622678852536,8858.839771844692,8000.0,2198.717883088527
Drought,1,2436,15783,13,4597.811568633487,10554.026345261596,631.1620861049159,8188.8104938348015,5000.0,8883.52660779728,8000.0,5000.0
Storm,5,3036,6155,18,1590.0766671173503,3315.277191629926,1249.6461412527233,3180.8575134983903,5000.0,10000.0,8000.0,1999.7893495276112
Earthquake,1,2086,25450,29,3566.1373290244824,14187.511396128735,7696.351274846784,11864.524327583253,5000.0,10000.0,8000.0,5000.0
Storm,5,2821,27018,26,7730.727906436787,14970.3830078134,4316.889085749812,13239.780744598575,5000.0,10000.0,8000.0,5000.0
Storm,5,4149,48318,1,11656.548372811729,31722.23164249515,4939.219984693118,23943.107493737225,2423.664198877908,4828.534207128861,8000.0,5000.0
Drought,2,2471,24446,7,4774.251961542327,13815.448302707355,5856.299735750319,12764.842031277793,5000.0,10000.0,8000.0,5000.0
Storm,2,983,20754,3,2117.203266461841,11517.599429562006,7119.197303976154,9566.348605300378,1310.9267451010012,10000.0,8000.0,5000.0
Earthquake,4,3757,18326,11,3301.777957717131,9920.818672820491,5103.403369462378,8612.643511995806,5000.0,10000.0,8000.0,5000.0
Drought,4,3066,48465,10,9692.779629280723,25598.281926167623,13173.938444551655,22865.324012960264,5000.0,10000.0,8000.0,5000.0
Storm,5,4412,43655,7,5847.196443064444,28100.375816939566,9707.42773999599,23006.573665939697,5000.0,10000.0,8000.0,5000.0
Storm,4,1633,1948,26,267.329897926669,1022.9575823178053,657.7125197555256,903.5561439831657,1459.1101803584645,10000.0,8000.0,825.7113602582601
Storm,3,4434,43362,3,9867.64906740931,21762.043174614108,11732.307757976581,19655.894623196462,5000.0,10000.0,8000.0,5000.0
Storm,5,1906,40234,12,6800.993122797279,20973.837452799376,12459.169424403342,20084.23693636319,5000.0,10000.0,8000.0,5000.0
Flood,1,3353,2156,25,620.609010706649,1078.833041442497,456.5579478508539,1126.6762377240968,3200.521121081476,10000.0,8000.0,961.8971004047006
Drought,5,364,2731,18,722.4239315245538,1513.7163050213992,494.85976345404697,1279.5301714299474,2695.0353421097007,8966.968579374718,8000.0,756.5712640802122
Drought,5,1541,31687,17,8910.315643324255,16104.919799969744,6671.764556706003,15626.92206165405,5000.0,10000.0,8000.0,5000.0
Drought,1,3074,6892,20,1402.3859378947334,3466.622515676485,2022.9915464287815,3283.725300466988,5000.0,10000.0,8000.0,2712.7166106329564
Earthquake,3,3402,6065,9,849.1108213097629,3191.211784316118,2024.677394374119,3139.1297570779675,1546.7045581636257,10000.0,8000.0,2350.5723858537485
Drought,2,1090,32775,24,8706.833217368803,18038.39879017612,6029.767992455076,17296.357790541693,5000.0,10000.0,8000.0,5000.0
Drought,2,1261,42162,29,10551.235431265848,26802.527336720377,4808.237232013773,19809.4366686523,5000.0,10000.0,8000.0,5000.0
Drought,1,3833,39909,24,5979.761002089122,25691.88356971724,8237.355428193638,20368.085347463242,5000.0,10000.0,8000.0,5000.0
Flood,3,183,12311,10,2979.8611564932976,6439.637531059055,2891.501312447648,6040.772918589418,5000.0,10000.0,8000.0,4322.786459708191
Earthquake,1,2723,44888,12,9641.59691952263,30191.927168597354,5054.475911880014,22360.430716496343,5000.0,10000.0,8000.0,5000.0
Flood,1,2986,19555,9,4558.307297649461,13603.730938376579,1392.961763973959,10224.109186919983,5000.0,10000.0,8000.0,5000.0
Earthquake,4,2587,29705,22,6529.749090435452,15380.830294687597,7794.420614876952,13540.037327280506,5000.0,10000.0,8000.0,5000.0
Storm,5,601,43248,26,6737.74599525691,23184.279512130328,13325.97449261276,21851.067034135925,5000.0,10000.0,8000.0,5000.0
Storm,4,2841,21680,26,4653.72772243389,11794.977452418803,5231.294825147306,11625.270501153023,5000.0,10000.0,8000.0,5000.0
Storm,1,4137,1097,3,295.0821127736093,548.5528478692199,253.36503935717076,512.1360563874725,160.42163398085057,733.9702202480481,830.91866752073,251.30694387642689
Earthquake,1,2755,29765,14,3705.8564555233197,16144.701794039769,9914.441750436912,13482.18166957211,5000.0,10000.0,8000.0,5000.0
Flood,1,3267,27582,3,5951.849038819231,17361.036297742055,4269.114663438711,14306.469181392562,3768.522724871983,10000.0,8000.0,5000.0
Storm,4,4568,7997,25,1882.6977052250988,5397.1837688839005,717.1185258910009,4197.798966923191,5000.0,10000.0,8000.0,3186.016268904458
Drought,4,4440,41371,21,5252.444191908437,28245.384983160544,7873.170824931018,20562.561672714637,5000.0,10000.0,8000.0,5000.0
Storm,4,385,9015,11,2238.9770748688484,5871.838952930979,904.1839722001732,4657.965206095816,4663.727444769931,10000.0,8000.0,3112.6979327877525
Storm,4,3710,26192,18,3193.476333562979,17022.839540057445,5975.684126379576,12142.313004414194,5000.0,10000.0,8000.0,5000.0
Flood,4,4140,20741,21,3703.133533040641,12925.951023259811,4111.915443699549,9591.129350993304,5000.0,10000.0,8000.0,5000.0
Storm,3,1449,38481,15,4105.291570849079,25519.220433660877,8856.487995490043,19049.56964209541,5000.0,10000.0,8000.0,5000.0
Flood,1,4923,43932,5,6591.964312290268,28001.71516822992,9338.320519479814,23032.057069201393,5000.0,10000.0,8000.0,5000.0
Storm,1,623,34740,19,8774.968807898327,22646.912682720354,3318.1185093813183,18711.220961689858,5000.0,10000.0,8000.0,5000.0
Earthquake,5,30,29905,10,4049.3959445743453,15123.078268559953,10732.525786865703,16176.524049827292,5000.0,10000.0,8000.0,5000.0
Earthquake,4,4324,28770,22,4432.012027105103,17288.704635925224,7049.283336969675,15753.21334607545,5000.0,10000.0,8000.0,5000.0
Flood,1,2863,18720,17,2399.044593895423,10202.013640654644,6118.941765449932,9468.82714401602,5000.0,10000.0,8000.0,3749.296126834386
Drought,3,3085,30643,13,5884.722280034633,20860.328038210566,3897.9496817548024,15045.246224736562,5000.0,10000.0,8000.0,5000.0
Storm,3,3470,42940,18,4618.173958116318,26478.4800502516,11843.345991632079,20310.45431773204,5000.0,10000.0,8000.0,5000.0
Storm,3,824,10486,13,2741.8183349328087,6575.96665046757,1168.215014599622,5037.181791935721,5000.0,10000.0,8000.0,3488.128411149832
Earthquake,1,4363,38221,16,8079.553179099289,24123.53792280944,6017.908898091271,19099.124084169263,5000.0,10000.0,8000.0,5000.0
Earthquake,1,297,3295,12,887.6809313214061,2193.0940489562336,214.22501972236023,1608.8905765239747,2168.406556396874,2684.2307480727814,8000.0,825.2074634069575
Drought,2,1361,4080,23,683.6088854998989,2613.673867178891,782.7172473212099,1926.822283708825,2994.4148433083683,10000.0,8000.0,1021.1687941408754
Flood,5,3740,21825,23,2288.308730632731,13640.709917443775,5895.981351923494,10372.480880318002,5000.0,10000.0,8000.0,5000.0
Drought,3,2571,6084,16,1692.1632112252728,3916.3089078911485,475.5278808835792,2782.1939337519884,5000.0,7597.847713674554,8000.0,2313.270236326858
Drought,2,1217,13786,4,1718.5787664322324,8234.230597754557,3833.190635813211,7065.6242370588225,1464.8846969216493,10000.0,8000.0,4028.679468111345
Flood,5,918,15223,14,4244.499139788291,10315.683130794763,662.8177294169454,8151.530036790374,5000.0,9242.801816974832,8000.0,5000.0
Drought,4,2785,16555,28,3036.3698871664883,9036.10510866064,4482.525004172872,7833.478804594248,5000.0,10000.0,8000.0,5000.0
Drought,3,569,40825,27,4357.254961882737,25919.24182356609,10548.503214551172,20023.053517130567,5000.0,10000.0,8000.0,5000.0
Flood,1,1494,10537,15,2866.8440273048845,6411.000587111816,1259.1553855833008,5468.3191812559635,5000.0,10000.0,8000.0,3406.364173959194
Storm,4,3866,12761,8,2126.2009358451824,6757.010329587424,3877.7887345673935,5865.658065738583,3070.8620883179224,10000.0,8000.0,2635.0746654747613
Flood,4,4859,5739,20,834.3367006424431,3936.128332004971,968.5349673525861,2994.28563135903,3512.659959517749,10000.0,8000.0,2045.2666917588938
Earthquake,4,1596,24013,16,3167.938717439725,12991.911075663598,7853.1502068966765,12699.399538214428,5000.0,10000.0,8000.0,5000.0
Storm,2,71,17978,29,4036.1180564647616,10121.817139202283,3820.0648043329547,9064.292175515988,5000.0,10000.0,8000.0,5000.0
Flood,5,2059,14668,17,3785.5393712503337,7902.352533921585,2980.1080948280814,6984.5391083035065,5000.0,10000.0,8000.0,5000.0
Storm,4,2485,15542,29,2588.2807113308586,10355.375427608178,2598.343861060963,7420.640292829398,5000.0,10000.0,8000.0,4591.92373185528
Storm,1,1235,12296,27,3649.858468361122,6196.9417288136,2449.1998028252783,6392.724108306161,5000.0,10000.0,8000.0,5000.0
Storm,3,768,9038,17,2135.7264516231094,5748.366290887991,1153.9072574888996,4671.8145192401325,5000.0,10000.0,8000.0,3084.894041400217
